,State,IMU Score,County Name,Population Underserved
13197,MA,54.28,Hampden County,
13198,MA,54.28,Hampden County,
13199,MA,54.28,Hampden County,
13200,MA,54.28,Hampden County,
13201,MA,54.28,Hampden County,
13202,MA,54.28,Hampden County,
13203,MA,54.28,Hampden County,
13204,MA,54.28,Hampden County,
13205,MA,54.28,Hampden County,
13206,MA,60.2,Essex County,
13207,MA,60.2,Essex County,
13208,MA,60.2,Essex County,
13209,MA,60.2,Essex County,
13210,MA,56.5,Worcester County,
13211,MA,56.5,Worcester County,
13212,MA,56.5,Worcester County,
13213,MA,61.8,Hampden County,
13214,MA,61.8,Hampden County,
13215,MA,61.9,Suffolk County,
13216,MA,61.9,Suffolk County,
13217,MA,61.9,Suffolk County,
13218,MA,61.9,Suffolk County,
13219,MA,61.9,Suffolk County,
13220,MA,61.9,Suffolk County,
13221,MA,61.9,Suffolk County,
13222,MA,61.9,Suffolk County,
13223,MA,61.9,Suffolk County,
13224,MA,61.9,Suffolk County,
13225,MA,61.9,Suffolk County,
13226,MA,58.2,Suffolk County,
13227,MA,58.2,Suffolk County,
13228,MA,58.2,Suffolk County,
13229,MA,58.2,Suffolk County,
13230,MA,58.2,Suffolk County,
13231,MA,58.2,Suffolk County,
13232,MA,58.2,Suffolk County,
13233,MA,58.2,Suffolk County,
13234,MA,58.2,Suffolk County,
13235,MA,58.2,Suffolk County,
13236,MA,58.2,Suffolk County,
13237,MA,58.2,Suffolk County,
13238,MA,58.2,Suffolk County,
13239,MA,61.4,Bristol County,
13240,MA,61.4,Bristol County,
13241,MA,61.4,Bristol County,
13242,MA,61.4,Bristol County,
13243,MA,61.4,Bristol County,
13244,MA,61.4,Bristol County,
13245,MA,61.4,Bristol County,
13246,MA,61.4,Bristol County,
13247,MA,61.4,Bristol County,
13248,MA,61.4,Bristol County,
13249,MA,61.4,Bristol County,
13250,MA,58.3,Worcester County,
13251,MA,58.3,Worcester County,
13252,MA,58.3,Worcester County,
13253,MA,58.3,Worcester County,
13254,MA,58.3,Worcester County,
13255,MA,59.1,Worcester County,
13256,MA,59.1,Worcester County,
13257,MA,59.1,Worcester County,
13258,MA,59.1,Worcester County,
13259,MA,59.1,Worcester County,
13260,MA,59.1,Worcester County,
13261,MA,59.1,Worcester County,
13262,MA,59.1,Worcester County,
13263,MA,59.1,Worcester County,
13264,MA,36.2,Suffolk County,
13265,MA,36.2,Suffolk County,
13266,MA,61.3,Suffolk County,
13267,MA,61.3,Suffolk County,
13268,MA,61.3,Suffolk County,
13269,MA,61.3,Suffolk County,
13270,MA,61.3,Suffolk County,
13271,MA,61.3,Suffolk County,
13272,MA,61.3,Suffolk County,
13273,MA,61.3,Suffolk County,
13274,MA,51.31,Suffolk County,
13275,MA,49.6,Suffolk County,
13276,MA,49.6,Suffolk County,
13277,MA,49.6,Suffolk County,
13278,MA,49.6,Suffolk County,
13279,MA,49.6,Suffolk County,
13280,MA,49.6,Suffolk County,
13281,MA,49.6,Suffolk County,
13282,MA,49.6,Suffolk County,
13283,MA,39.39,Suffolk County,
13284,MA,39.39,Suffolk County,
13285,MA,39.39,Suffolk County,
13286,MA,39.39,Suffolk County,
13287,MA,39.39,Suffolk County,
13288,MA,39.39,Suffolk County,
13289,MA,39.39,Suffolk County,
13290,MA,39.39,Suffolk County,
13291,MA,39.39,Suffolk County,
13292,MA,39.39,Suffolk County,
13293,MA,39.39,Suffolk County,
13294,MA,39.39,Suffolk County,
13295,MA,39.39,Suffolk County,
13296,MA,39.39,Suffolk County,
13297,MA,39.39,Suffolk County,
13298,MA,39.39,Suffolk County,
13299,MA,39.39,Suffolk County,
13300,MA,39.39,Suffolk County,
13301,MA,39.39,Suffolk County,
13302,MA,39.39,Suffolk County,
13303,MA,39.39,Suffolk County,
13304,MA,39.39,Suffolk County,
13305,MA,39.39,Suffolk County,
13306,MA,39.39,Suffolk County,
13307,MA,53.1,Suffolk County,
13308,MA,53.1,Suffolk County,
13309,MA,53.1,Suffolk County,
13310,MA,53.1,Suffolk County,
13311,MA,53.1,Suffolk County,
13312,MA,57,Norfolk County,
13313,MA,57,Norfolk County,
13314,MA,61.9,Middlesex County,
13315,MA,61.9,Middlesex County,
13316,MA,61.9,Middlesex County,
13317,MA,61.9,Middlesex County,
13318,MA,61.9,Middlesex County,
13319,MA,61.9,Middlesex County,
13320,MA,61.9,Middlesex County,
13321,MA,61.9,Middlesex County,
13322,MA,61.9,Middlesex County,
13323,MA,61.9,Middlesex County,
13324,MA,61.9,Middlesex County,
13325,MA,61.9,Middlesex County,
13326,MA,61.9,Middlesex County,
13327,MA,46.8,Suffolk County,
13328,MA,46.8,Suffolk County,
13329,MA,46.8,Suffolk County,
13330,MA,46.8,Suffolk County,
13331,MA,46.8,Suffolk County,
13332,MA,46.8,Suffolk County,
13333,MA,46.8,Suffolk County,
13334,MA,46.8,Suffolk County,
13335,MA,46.8,Suffolk County,
13336,MA,46.8,Suffolk County,
13337,MA,46.8,Suffolk County,
13338,MA,46.8,Suffolk County,
13339,MA,61.8,Hampshire County,
13340,MA,61.8,Hampshire County,
13341,MA,61.8,Hampshire County,
13342,MA,61.8,Hampshire County,
13343,MA,61.8,Hampshire County,
13344,MA,61.8,Hampshire County,
13345,MA,61.8,Hampshire County,
13346,MA,55.93,Hampden County,
13347,MA,55.93,Hampden County,
13348,MA,55.93,Hampden County,
13349,MA,55.7,Essex County,
13350,MA,55.7,Essex County,
13351,MA,55.7,Essex County,
13352,MA,55.7,Essex County,
13353,MA,55.7,Essex County,
13354,MA,55.7,Essex County,
13355,MA,55.7,Essex County,
13356,MA,55.7,Essex County,
13357,MA,55.7,Essex County,
13358,MA,55.7,Essex County,
13359,MA,55.7,Essex County,
13360,MA,55.7,Essex County,
13361,MA,55.7,Essex County,
13362,MA,55.7,Essex County,
13363,MA,55.7,Essex County,
13364,MA,55.7,Essex County,
13365,MA,53.9,Essex County,
13366,MA,53.9,Essex County,
13367,MA,53.9,Essex County,
13368,MA,53.9,Essex County,
13369,MA,53.9,Essex County,
13370,MA,53.9,Essex County,
13371,MA,53.9,Essex County,
13372,MA,53.9,Essex County,
13373,MA,53.9,Essex County,
13374,MA,53.9,Essex County,
13375,MA,53.9,Essex County,
13376,MA,53.9,Essex County,
13377,MA,53.9,Essex County,
13378,MA,53.9,Essex County,
13379,MA,61.8,Barnstable County,
13380,MA,59.5,Franklin County,
13381,MA,59.5,Franklin County,
13382,MA,59.5,Franklin County,
13383,MA,59.5,Franklin County,
13384,MA,59.5,Franklin County,
13385,MA,59.5,Franklin County,
13386,MA,59.5,Franklin County,
13387,MA,59.5,Franklin County,
13388,MA,59.5,Franklin County,
13389,MA,59.5,Franklin County,
13390,MA,51.1,Barnstable County,
13391,MA,51.1,Barnstable County,
13392,MA,51.1,Barnstable County,
13393,MA,51.1,Barnstable County,
13394,MA,58.8,Suffolk County,
13395,MA,58.8,Suffolk County,
13396,MA,58.8,Suffolk County,
13397,MA,58.8,Suffolk County,
13398,MA,58.8,Suffolk County,
13399,MA,58.8,Suffolk County,
13400,MA,58.8,Suffolk County,
13401,MA,58.8,Suffolk County,
13402,MA,58.8,Suffolk County,
13403,MA,58.8,Suffolk County,
13404,MA,58.8,Suffolk County,
13405,MA,43.6,Plymouth County,
13406,MA,43.6,Plymouth County,
13407,MA,43.6,Plymouth County,
13408,MA,43.6,Plymouth County,
13409,MA,43.6,Plymouth County,
13410,MA,43.6,Plymouth County,
13411,MA,43.6,Plymouth County,
13412,MA,0,Worcester County,
13413,MA,0,Worcester County,
13414,MA,0,Worcester County,
13415,MA,0,Worcester County,
13416,MA,0,Franklin County,
13417,MA,0,Franklin County,
13418,MA,55.9,Worcester County,
13419,MA,55.9,Worcester County,
13420,MA,55.9,Worcester County,
13421,MA,55.9,Worcester County,
13422,MA,55.9,Worcester County,
13423,MA,55.9,Worcester County,
13424,MA,55.9,Worcester County,
13425,MA,0,Suffolk County,
13426,MA,0,Franklin County,
13427,MA,0,Franklin County,
13428,MA,0,Franklin County,
13429,MA,0,Franklin County,
13430,MA,0,Franklin County,
13431,MA,0,Franklin County,
13432,MA,0,Franklin County,
13433,MA,0,Franklin County,
13434,MA,0,Franklin County,
13435,MA,0,Franklin County,
13436,MA,0,Franklin County,
13437,MA,46.3,Berkshire County,
13438,MD,56.2,Washington County,
13439,MD,60.6,Washington County,
13440,MD,60.4,Washington County,
13441,MD,48,Prince George's County,
13442,MD,56.5,Queen Anne's County,
13443,MD,59.1,Anne Arundel County,
13444,MD,31.6,Allegany County,1040
13445,MD,55.1,Allegany County,
13446,MD,59.4,Queen Anne's County,
13447,MD,59.4,Queen Anne's County,
13448,MD,53.7,Wicomico County,1784
13449,MD,45.1,St. Mary's County,
13450,MD,45.1,St. Mary's County,
13451,MD,61.25,Charles County,
13452,MD,61.25,Charles County,
13453,MD,51.97,Charles County,
13454,MD,51.97,Charles County,
13455,MD,51.97,Charles County,
13456,MD,49.2,Baltimore City,
13457,MD,49.2,Baltimore City,
13458,MD,49.2,Baltimore City,
13459,MD,49.2,Baltimore City,
13460,MD,49.2,Baltimore City,
13461,MD,51.3,Baltimore City,
13462,MD,51.3,Baltimore City,
13463,MD,51.3,Baltimore City,
13464,MD,51.3,Baltimore City,
13465,MD,51.3,Baltimore City,
13466,MD,51.3,Baltimore City,
13467,MD,51.3,Baltimore City,
13468,MD,51.3,Baltimore City,
13469,MD,51.3,Baltimore City,
13470,MD,51.3,Baltimore City,
13471,MD,59.6,Baltimore City,
13472,MD,59.6,Baltimore City,
13473,MD,59.6,Baltimore City,
13474,MD,59.6,Baltimore City,
13475,MD,59.6,Baltimore City,
13476,MD,59.6,Baltimore City,
13477,MD,48.8,Baltimore City,-79653
13478,MD,48.8,Baltimore City,-79653
13479,MD,48.8,Baltimore City,-79653
13480,MD,48.8,Baltimore City,-79653
13481,MD,48.8,Baltimore City,-79653
13482,MD,48.8,Baltimore City,-79653
13483,MD,59.7,Baltimore City,
13484,MD,59.7,Baltimore City,
13485,MD,59.7,Baltimore City,
13486,MD,59.7,Baltimore City,
13487,MD,59.7,Baltimore City,
13488,MD,59.7,Baltimore City,
13489,MD,59.7,Baltimore City,
13490,MD,59.7,Baltimore City,
13491,MD,59.7,Baltimore City,
13492,MD,38.6,Baltimore City,
13493,MD,38.6,Baltimore City,
13494,MD,38.6,Baltimore City,
13495,MD,38.6,Baltimore City,
13496,MD,38.6,Baltimore City,
13497,MD,38.6,Baltimore City,
13498,MD,38.6,Baltimore City,
13499,MD,38.6,Baltimore City,
13500,MD,38.6,Baltimore City,
13501,MD,38.6,Baltimore City,
13502,MD,38.6,Baltimore City,
13503,MD,38.6,Baltimore City,
13504,MD,38.6,Baltimore City,
13505,MD,38.6,Baltimore City,
13506,MD,38.6,Baltimore City,
13507,MD,38.6,Baltimore City,
13508,MD,38.6,Baltimore City,
13509,MD,38.6,Baltimore City,
13510,MD,38.6,Baltimore City,
13511,MD,38.6,Baltimore City,
13512,MD,38.6,Baltimore City,
13513,MD,38.6,Baltimore City,
13514,MD,38.6,Baltimore City,
13515,MD,38.6,Baltimore City,
13516,MD,38.6,Baltimore City,
13517,MD,38.6,Baltimore City,
13518,MD,38.6,Baltimore City,
13519,MD,38.6,Baltimore City,
13520,MD,38.6,Baltimore City,
13521,MD,38.6,Baltimore City,
13522,MD,38.6,Baltimore City,
13523,MD,38.6,Baltimore City,
13524,MD,38.6,Baltimore City,
13525,MD,38.6,Baltimore City,
13526,MD,38.6,Baltimore City,
13527,MD,48.9,Baltimore City,
13528,MD,48.9,Baltimore City,
13529,MD,48.9,Baltimore City,
13530,MD,48.9,Baltimore City,
13531,MD,48.9,Baltimore City,
13532,MD,60.3,Baltimore City,
13533,MD,60.3,Baltimore City,
13534,MD,60.3,Baltimore City,
13535,MD,60.3,Baltimore City,
13536,MD,60.3,Baltimore City,
13537,MD,60.3,Baltimore City,
13538,MD,56.9,Baltimore City,
13539,MD,56.9,Baltimore City,
13540,MD,56.9,Baltimore City,
13541,MD,56.9,Baltimore City,
13542,MD,56.9,Baltimore City,
13543,MD,56.9,Baltimore City,
13544,MD,56.9,Baltimore City,
13545,MD,56.9,Baltimore City,
13546,MD,56.9,Baltimore City,
13547,MD,56.9,Baltimore City,
13548,MD,56.9,Baltimore City,
13549,MD,56.9,Baltimore City,
13550,MD,56.9,Baltimore City,
13551,MD,56.9,Baltimore City,
13552,MD,56.9,Baltimore City,
13553,MD,56.9,Baltimore City,
13554,MD,56.9,Baltimore City,
13555,MD,56.9,Baltimore City,
13556,MD,56.9,Baltimore City,
13557,MD,56.9,Baltimore City,
13558,MD,56.9,Baltimore City,
13559,MD,56.9,Baltimore City,
13560,MD,56.9,Baltimore City,
13561,MD,56.9,Baltimore City,
13562,MD,60.1,Baltimore City,
13563,MD,60.1,Baltimore City,
13564,MD,60.1,Baltimore City,
13565,MD,60.1,Baltimore City,
13566,MD,60.1,Baltimore City,
13567,MD,60.1,Baltimore City,
13568,MD,60.1,Baltimore City,
13569,MD,60.1,Baltimore City,
13570,MD,60.1,Baltimore City,
13571,MD,60.1,Baltimore City,
13572,MD,60.1,Baltimore City,
13573,MD,60.1,Baltimore City,
13574,MD,60.1,Baltimore City,
13575,MD,60.1,Baltimore City,
13576,MD,60.1,Baltimore City,
13577,MD,60.1,Baltimore City,
13578,MD,60.1,Baltimore City,
13579,MD,60.1,Baltimore City,
13580,MD,60.1,Baltimore City,
13581,MD,60.1,Baltimore City,
13582,MD,60.1,Baltimore City,
13583,MD,55.3,Washington County,
13584,MD,55.3,Allegany County,
13585,MD,55.3,Allegany County,
13586,MD,55.3,Washington County,
13587,MD,55.3,Washington County,
13588,MD,0,Prince George's County,
13589,MD,0,Charles County,
13590,MD,0,Prince George's County,
13591,MD,0,Prince George's County,
13592,MD,0,Prince George's County,
13593,MD,61.2,Prince George's County,
13594,MD,61.2,Prince George's County,
13595,MD,61.2,Prince George's County,
13596,MD,61.2,Prince George's County,
13597,MD,61.2,Prince George's County,
13598,MD,61.2,Prince George's County,
13599,MD,61.2,Prince George's County,
13600,MD,61.2,Prince George's County,
13601,MD,61.2,Prince George's County,
13602,MD,61.2,Prince George's County,
13603,MD,61.2,Prince George's County,
13604,MD,61.2,Prince George's County,
13605,MD,61.2,Prince George's County,
13606,MD,61.2,Prince George's County,
13607,MD,61.2,Prince George's County,
13608,MD,61.2,Prince George's County,
13609,MD,61.2,Prince George's County,
13610,MD,61.2,Prince George's County,
13611,MD,61.2,Prince George's County,
13612,MD,58.3,Worcester County,
13613,MD,62,Wicomico County,6518
13614,MD,62,Wicomico County,6518
13615,MD,62,Wicomico County,6518
13616,MD,62,Wicomico County,6518
13617,MD,62,Wicomico County,6518
13618,MD,62,Wicomico County,6518
13619,MD,62,Wicomico County,6518
13620,MD,62,Wicomico County,6518
13621,MD,58.5,Somerset County,4630
13622,MD,42.4,Garrett County,
13623,MD,60.5,Caroline County,
13624,MD,61.9,Baltimore County,
13625,MD,61.9,Baltimore County,
13626,MD,61.9,Baltimore County,
13627,MD,61.9,Baltimore County,
13628,MD,61.9,Baltimore County,
13629,MD,61.9,Baltimore County,
13630,MD,61.9,Baltimore County,
13631,ME,0,Washington County,
13632,ME,49.2,Washington County,
13633,ME,54,Washington County,3991
13634,ME,54,Washington County,3991
13635,ME,54,Washington County,3991
13636,ME,54,Washington County,3991
13637,ME,0,Washington County,
13638,ME,0,Washington County,
13639,ME,0,Washington County,
13640,ME,0,Washington County,
13641,ME,0,Somerset County,
13642,ME,60.9,Androscoggin County,
13643,ME,56.6,Sagadahoc County,
13644,ME,52.8,Penobscot County,
13645,ME,47.4,Knox County,
13646,ME,58.5,Kennebec County,
13647,ME,55.85,Androscoggin County,
13648,ME,55.85,Androscoggin County,
13649,ME,51.76,Piscataquis County,
13650,ME,51.76,Piscataquis County,
13651,ME,51.76,Piscataquis County,
13652,ME,51.3,Piscataquis County,1940
13653,ME,51.3,Piscataquis County,1940
13654,ME,51.3,Piscataquis County,1940
13655,ME,51.3,Piscataquis County,1940
13656,ME,51.76,Piscataquis County,
13657,ME,51.76,Piscataquis County,
13658,ME,51.3,Piscataquis County,1940
13659,ME,51.3,Piscataquis County,1940
13660,ME,51.76,Piscataquis County,
13661,ME,51.76,Piscataquis County,
13662,ME,51.3,Piscataquis County,1940
13663,ME,51.76,Piscataquis County,
13664,ME,50.4,Penobscot County,
13665,ME,50.4,Penobscot County,
13666,ME,50.6,Penobscot County,
13667,ME,50.6,Penobscot County,
13668,ME,59.35,Kennebec County,
13669,ME,59.35,Kennebec County,
13670,ME,54.68,Aroostook County,
13671,ME,54.68,Aroostook County,
13672,ME,54.68,Aroostook County,
13673,ME,54.68,Aroostook County,
13674,ME,54.68,Aroostook County,
13675,ME,54.68,Aroostook County,
13676,ME,54.68,Aroostook County,
13677,ME,54.68,Aroostook County,
13678,ME,54.68,Aroostook County,
13679,ME,54.68,Aroostook County,
13680,ME,54.68,Aroostook County,
13681,ME,54.68,Aroostook County,
13682,ME,54.68,Aroostook County,
13683,ME,55.2,Aroostook County,
13684,ME,55.2,Aroostook County,
13685,ME,55.2,Aroostook County,
13686,ME,55.2,Aroostook County,
13687,ME,55.2,Aroostook County,
13688,ME,55.2,Aroostook County,
13689,ME,55.2,Aroostook County,
13690,ME,55.2,Aroostook County,
13691,ME,55.2,Aroostook County,
13692,ME,55.2,Aroostook County,
13693,ME,54.2,Lincoln County,
13694,ME,54.2,Lincoln County,
13695,ME,54.2,Lincoln County,
13696,ME,46.6,Hancock County,
13697,ME,46.6,Hancock County,
13698,ME,46.6,Hancock County,
13699,ME,46.6,Knox County,
13700,ME,46.6,Hancock County,
13701,ME,46.6,Hancock County,
13702,ME,56.4,Androscoggin County,
13703,ME,56.4,Androscoggin County,
13704,ME,56.4,Androscoggin County,
13705,ME,56.4,Androscoggin County,
13706,ME,55.5,Washington County,
13707,ME,55.5,Washington County,
13708,ME,55.5,Washington County,
13709,ME,55.5,Washington County,
13710,ME,55.5,Washington County,
13711,ME,55.5,Washington County,
13712,ME,55.5,Washington County,
13713,ME,59,Somerset County,
13714,ME,59,Somerset County,
13715,ME,59,Somerset County,
13716,ME,59,Somerset County,
13717,ME,59,Somerset County,
13718,ME,59,Somerset County,
13719,ME,59,Somerset County,
13720,ME,59,Somerset County,
13721,ME,59,Somerset County,
13722,ME,59,Somerset County,
13723,ME,60,Somerset County,
13724,ME,60,Somerset County,
13725,ME,58.8,Oxford County,
13726,ME,58.8,Oxford County,
13727,ME,58.8,York County,
13728,ME,59.5,Oxford County,
13729,ME,59.5,Oxford County,
13730,ME,59.5,Oxford County,
13731,ME,59.5,Oxford County,
13732,ME,59.5,Oxford County,
13733,ME,59.5,Oxford County,
13734,ME,59.5,Oxford County,
13735,ME,59.5,Oxford County,
13736,ME,60.8,Knox County,
13737,ME,54.05,Cumberland County,
13738,ME,54.05,Cumberland County,
13739,ME,49.7,Penobscot County,
13740,ME,49.7,Penobscot County,
13741,ME,49.7,Somerset County,
13742,ME,49.7,Somerset County,
13743,ME,49.7,Somerset County,
13744,ME,49.7,Somerset County,
13745,ME,49.7,Somerset County,
13746,ME,59.5,Franklin County,
13747,ME,59.5,Franklin County,
13748,ME,59.5,Franklin County,
13749,ME,59.5,Franklin County,
13750,ME,59.5,Franklin County,
13751,ME,0,Aroostook County,
13752,ME,0,Aroostook County,
13753,ME,0,Aroostook County,
13754,ME,0,Aroostook County,
13755,ME,0,Aroostook County,
13756,ME,0,Aroostook County,
13757,ME,0,Aroostook County,
13758,ME,0,Aroostook County,
13759,ME,0,Aroostook County,
13760,ME,0,Franklin County,
13761,ME,0,Franklin County,
13762,ME,0,Franklin County,
13763,ME,0,Franklin County,
13764,ME,0,Franklin County,
13765,ME,0,Franklin County,
13766,ME,0,Oxford County,
13767,ME,0,Franklin County,
13768,ME,0,Oxford County,
13769,ME,60.8,Waldo County,
13770,ME,58.8,Piscataquis County,
13771,ME,58.8,Piscataquis County,
13772,ME,58.8,Piscataquis County,
13773,ME,58.8,Piscataquis County,
13774,ME,58.8,Piscataquis County,
13775,ME,58.8,Piscataquis County,
13776,ME,50.8,Oxford County,
13777,ME,50.8,Oxford County,
13778,ME,50.8,Oxford County,
13779,ME,50.8,Oxford County,
13780,ME,50.8,Oxford County,
13781,ME,50.8,Oxford County,
13782,ME,50.8,Oxford County,
13783,ME,50.8,Oxford County,
13784,ME,48.5,Hancock County,
13785,ME,48.5,Hancock County,
13786,ME,48.5,Hancock County,
13787,ME,48.5,Hancock County,
13788,ME,48.5,Hancock County,
13789,ME,48.5,Hancock County,
13790,ME,0,Penobscot County,
13791,ME,0,Penobscot County,
13792,ME,0,Penobscot County,
13793,ME,0,Penobscot County,
13794,ME,0,Penobscot County,
13795,ME,0,Penobscot County,
13796,ME,0,Penobscot County,
13797,ME,0,Penobscot County,
13798,ME,0,Penobscot County,
13799,ME,0,Penobscot County,
13800,ME,0,Penobscot County,
13801,ME,0,Penobscot County,
13802,ME,0,Penobscot County,
13803,ME,0,Penobscot County,
13804,ME,0,Penobscot County,
13805,ME,0,Penobscot County,
13806,ME,0,Penobscot County,
13807,ME,0,Hancock County,
13808,ME,0,Hancock County,
13809,ME,0,Hancock County,
13810,ME,0,Hancock County,
13811,ME,0,Penobscot County,
13812,LA,52.7,St. Bernard Parish,
13813,LA,52.7,St. Bernard Parish,
13814,LA,52.7,St. Bernard Parish,
13815,LA,60,Cameron Parish,
13816,LA,60,Cameron Parish,
13817,LA,51.2,Cameron Parish,
13818,LA,59.19,East Baton Rouge Parish,
13819,LA,59.19,East Baton Rouge Parish,
13820,LA,59.19,East Baton Rouge Parish,
13821,LA,59.19,East Baton Rouge Parish,
13822,LA,59.19,East Baton Rouge Parish,
13823,LA,59.19,East Baton Rouge Parish,
13824,LA,59.19,East Baton Rouge Parish,
13825,LA,59.19,East Baton Rouge Parish,
13826,LA,59.19,East Baton Rouge Parish,
13827,LA,59.19,East Baton Rouge Parish,
13828,LA,59.19,East Baton Rouge Parish,
13829,LA,52.8,Ouachita Parish,
13830,LA,52.8,Ouachita Parish,
13831,LA,52.8,Ouachita Parish,
13832,LA,52.8,Ouachita Parish,
13833,LA,52.8,Ouachita Parish,
13834,LA,52.8,Ouachita Parish,
13835,LA,52.8,Ouachita Parish,
13836,LA,52.8,Ouachita Parish,
13837,LA,52.8,Ouachita Parish,
13838,LA,52.8,Ouachita Parish,
13839,LA,52.8,Ouachita Parish,
13840,LA,52.8,Ouachita Parish,
13841,LA,55.76,Ouachita Parish,
13842,LA,55.76,Ouachita Parish,
13843,LA,55.76,Ouachita Parish,
13844,LA,55.76,Ouachita Parish,
13845,LA,55.76,Ouachita Parish,
13846,LA,54.2,Calcasieu Parish,
13847,LA,54.2,Calcasieu Parish,
13848,LA,54.2,Calcasieu Parish,
13849,LA,54.2,Calcasieu Parish,
13850,LA,54.2,Calcasieu Parish,
13851,LA,54.2,Calcasieu Parish,
13852,LA,54.2,Calcasieu Parish,
13853,LA,54.2,Calcasieu Parish,
13854,LA,54.2,Calcasieu Parish,
13855,LA,54.2,Calcasieu Parish,
13856,LA,54.2,Calcasieu Parish,
13857,LA,54.2,Calcasieu Parish,
13858,LA,54.2,Calcasieu Parish,
13859,LA,54.2,Calcasieu Parish,
13860,LA,54.2,Calcasieu Parish,
13861,LA,54.2,Calcasieu Parish,
13862,LA,54.2,Calcasieu Parish,
13863,LA,54.2,Calcasieu Parish,
13864,LA,54.2,Calcasieu Parish,
13865,LA,54.2,Calcasieu Parish,
13866,LA,53,Caddo Parish,
13867,LA,53,Caddo Parish,
13868,LA,53,Caddo Parish,
13869,LA,53,Caddo Parish,
13870,LA,53,Caddo Parish,
13871,LA,53,Caddo Parish,
13872,LA,53,Caddo Parish,
13873,LA,53,Caddo Parish,
13874,LA,53,Caddo Parish,
13875,LA,53,Caddo Parish,
13876,LA,53,Caddo Parish,
13877,LA,53,Caddo Parish,
13878,LA,53,Caddo Parish,
13879,LA,53,Caddo Parish,
13880,LA,53,Caddo Parish,
13881,LA,53,Caddo Parish,
13882,LA,53,Caddo Parish,
13883,LA,53,Caddo Parish,
13884,LA,53,Caddo Parish,
13885,LA,53,Caddo Parish,
13886,LA,53.8,Caddo Parish,
13887,LA,53.8,Caddo Parish,
13888,LA,53.8,Caddo Parish,
13889,LA,53.8,Caddo Parish,
13890,LA,51.7,Bossier Parish,
13891,LA,51.7,Bossier Parish,
13892,LA,51.7,Bossier Parish,
13893,LA,54.42,Bossier Parish,
13894,LA,54.42,Bossier Parish,
13895,LA,54.42,Bossier Parish,
13896,LA,54.42,Bossier Parish,
13897,LA,54.42,Bossier Parish,
13898,LA,54.42,Bossier Parish,
13899,LA,54.42,Bossier Parish,
13900,LA,54.42,Bossier Parish,
13901,LA,54.42,Bossier Parish,
13902,LA,54.42,Bossier Parish,
13903,LA,54.42,Bossier Parish,
13904,LA,54.42,Bossier Parish,
13905,LA,54.42,Bossier Parish,
13906,LA,54.42,Bossier Parish,
13907,LA,54.96,St. Tammany Parish,
13908,LA,54.96,St. Tammany Parish,
13909,LA,54.96,St. Tammany Parish,
13910,LA,54.96,St. Tammany Parish,
13911,LA,54.96,St. Tammany Parish,
13912,LA,54.96,St. Tammany Parish,
13913,LA,54.96,St. Tammany Parish,
13914,LA,54.96,St. Tammany Parish,
13915,LA,54.96,St. Tammany Parish,
13916,LA,54.96,St. Tammany Parish,
13917,LA,54.96,St. Tammany Parish,
13918,LA,54.96,St. Tammany Parish,
13919,LA,54.96,St. Tammany Parish,
13920,LA,54.96,St. Tammany Parish,
13921,LA,53.9,Lafayette Parish,
13922,LA,53.9,Lafayette Parish,
13923,LA,53.9,Lafayette Parish,
13924,LA,53.9,Lafayette Parish,
13925,LA,53.9,Lafayette Parish,
13926,LA,53.9,Lafayette Parish,
13927,LA,53.9,Lafayette Parish,
13928,LA,53.9,Lafayette Parish,
13929,LA,53.9,Lafayette Parish,
13930,LA,53.9,Lafayette Parish,
13931,LA,53.9,Lafayette Parish,
13932,LA,53.9,Lafayette Parish,
13933,LA,53.9,Lafayette Parish,
13934,LA,52.4,Jefferson Parish,
13935,LA,52.4,Jefferson Parish,
13936,LA,58.7,Jefferson Parish,
13937,LA,58.7,Jefferson Parish,
13938,LA,58.7,Jefferson Parish,
13939,LA,58.7,Jefferson Parish,
13940,LA,58.7,Jefferson Parish,
13941,LA,58.7,Jefferson Parish,
13942,LA,58.7,Jefferson Parish,
13943,LA,56.2,Orleans Parish,
13944,LA,56.2,Orleans Parish,
13945,LA,56.2,Orleans Parish,
13946,LA,56.2,Orleans Parish,
13947,LA,56.2,Orleans Parish,
13948,LA,56.2,Orleans Parish,
13949,LA,56.2,Orleans Parish,
13950,LA,56.2,Orleans Parish,
13951,LA,56.2,Orleans Parish,
13952,LA,56.2,Orleans Parish,
13953,LA,56.2,Orleans Parish,
13954,LA,56.2,Orleans Parish,
13955,LA,56.2,Orleans Parish,
13956,LA,56.2,Orleans Parish,
13957,LA,56.2,Orleans Parish,
13958,LA,56.2,Orleans Parish,
13959,LA,56.2,Orleans Parish,
13960,LA,56.2,Orleans Parish,
13961,LA,56.2,Orleans Parish,
13962,LA,56.2,Orleans Parish,
13963,LA,56.2,Orleans Parish,
13964,LA,56.2,Orleans Parish,
13965,LA,56.2,Orleans Parish,
13966,LA,56.2,Orleans Parish,
13967,LA,56.2,Orleans Parish,
13968,LA,56.2,Orleans Parish,
13969,LA,56.2,Orleans Parish,
13970,LA,56.2,Orleans Parish,
13971,LA,56.2,Orleans Parish,
13972,LA,56.2,Orleans Parish,
13973,LA,56.2,Orleans Parish,
13974,LA,56.2,Orleans Parish,
13975,LA,56.2,Orleans Parish,
13976,LA,56.2,Orleans Parish,
13977,LA,56.2,Orleans Parish,
13978,LA,56.2,Orleans Parish,
